value,datetime,datetime_utc,tz_time,geo_id,geo_name
4349.0,2026-09-08 00:00:00+02:00,2026-09-07T22:00:00Z,2026-09-07T22:00:00.000Z,8741,Península
4259.0,2026-09-08 00:15:00+02:00,2026-09-07T22:15:00Z,2026-09-07T22:15:00.000Z,8741,Península
4171.0,2026-09-08 00:30:00+02:00,2026-09-07T22:30:00Z,2026-09-07T22:30:00.000Z,8741,Península
4086.0,2026-09-08 00:45:00+02:00,2026-09-07T22:45:00Z,2026-09-07T22:45:00.000Z,8741,Península
4292.0,2026-09-08 01:00:00+02:00,2026-09-07T23:00:00Z,2026-09-07T23:00:00.000Z,8741,Península
4195.0,2026-09-08 01:15:00+02:00,2026-09-07T23:15:00Z,2026-09-07T23:15:00.000Z,8741,Península
4104.0,2026-09-08 01:30:00+02:00,2026-09-07T23:30:00Z,2026-09-07T23:30:00.000Z,8741,Península
4021.0,2026-09-08 01:45:00+02:00,2026-09-07T23:45:00Z,2026-09-07T23:45:00.000Z,8741,Península
4176.0,2026-09-08 02:00:00+02:00,2026-09-08T00:00:00Z,2026-09-08T00:00:00.000Z,8741,Península
4103.0,2026-09-08 02:15:00+02:00,2026-09-08T00:15:00Z,2026-09-08T00:15:00.000Z,8741,Península
4036.0,2026-09-08 02:30:00+02:00,2026-09-08T00:30:00Z,2026-09-08T00:30:00.000Z,8741,Península
3976.0,2026-09-08 02:45:00+02:00,2026-09-08T00:45:00Z,2026-09-08T00:45:00.000Z,8741,Península
4168.0,2026-09-08 03:00:00+02:00,2026-09-08T01:00:00Z,2026-09-08T01:00:00.000Z,8741,Península
4116.0,2026-09-08 03:15:00+02:00,2026-09-08T01:15:00Z,2026-09-08T01:15:00.000Z,8741,Península
4070.0,2026-09-08 03:30:00+02:00,2026-09-08T01:30:00Z,2026-09-08T01:30:00.000Z,8741,Península
4030.0,2026-09-08 03:45:00+02:00,2026-09-08T01:45:00Z,2026-09-08T01:45:00.000Z,8741,Península
4275.0,2026-09-08 04:00:00+02:00,2026-09-08T02:00:00Z,2026-09-08T02:00:00.000Z,8741,Península
4244.0,2026-09-08 04:15:00+02:00,2026-09-08T02:15:00Z,2026-09-08T02:15:00.000Z,8741,Península
4215.0,2026-09-08 04:30:00+02:00,2026-09-08T02:30:00Z,2026-09-08T02:30:00.000Z,8741,Península
4187.0,2026-09-08 04:45:00+02:00,2026-09-08T02:45:00Z,2026-09-08T02:45:00.000Z,8741,Península
4304.0,2026-09-08 05:00:00+02:00,2026-09-08T03:00:00Z,2026-09-08T03:00:00.000Z,8741,Península
4272.0,2026-09-08 05:15:00+02:00,2026-09-08T03:15:00Z,2026-09-08T03:15:00.000Z,8741,Península
4233.0,2026-09-08 05:30:00+02:00,2026-09-08T03:30:00Z,2026-09-08T03:30:00.000Z,8741,Península
4191.0,2026-09-08 05:45:00+02:00,2026-09-08T03:45:00Z,2026-09-08T03:45:00.000Z,8741,Península
4185.0,2026-09-08 06:00:00+02:00,2026-09-08T04:00:00Z,2026-09-08T04:00:00.000Z,8741,Península
4125.0,2026-09-08 06:15:00+02:00,2026-09-08T04:15:00Z,2026-09-08T04:15:00.000Z,8741,Península
4055.0,2026-09-08 06:30:00+02:00,2026-09-08T04:30:00Z,2026-09-08T04:30:00.000Z,8741,Península
3971.0,2026-09-08 06:45:00+02:00,2026-09-08T04:45:00Z,2026-09-08T04:45:00.000Z,8741,Península
4147.0,2026-09-08 07:00:00+02:00,2026-09-08T05:00:00Z,2026-09-08T05:00:00.000Z,8741,Península
4013.0,2026-09-08 07:15:00+02:00,2026-09-08T05:15:00Z,2026-09-08T05:15:00.000Z,8741,Península
3867.0,2026-09-08 07:30:00+02:00,2026-09-08T05:30:00Z,2026-09-08T05:30:00.000Z,8741,Península
3715.0,2026-09-08 07:45:00+02:00,2026-09-08T05:45:00Z,2026-09-08T05:45:00.000Z,8741,Península
4014.0,2026-09-08 08:00:00+02:00,2026-09-08T06:00:00Z,2026-09-08T06:00:00.000Z,8741,Península
3874.0,2026-09-08 08:15:00+02:00,2026-09-08T06:15:00Z,2026-09-08T06:15:00.000Z,8741,Península
3795.0,2026-09-08 08:30:00+02:00,2026-09-08T06:30:00Z,2026-09-08T06:30:00.000Z,8741,Península
3756.0,2026-09-08 08:45:00+02:00,2026-09-08T06:45:00Z,2026-09-08T06:45:00.000Z,8741,Península
4417.0,2026-09-08 09:00:00+02:00,2026-09-08T07:00:00Z,2026-09-08T07:00:00.000Z,8741,Península
4332.0,2026-09-08 09:15:00+02:00,2026-09-08T07:15:00Z,2026-09-08T07:15:00.000Z,8741,Península
4202.0,2026-09-08 09:30:00+02:00,2026-09-08T07:30:00Z,2026-09-08T07:30:00.000Z,8741,Península
4072.0,2026-09-08 09:45:00+02:00,2026-09-08T07:45:00Z,2026-09-08T07:45:00.000Z,8741,Península
3937.0,2026-09-08 10:00:00+02:00,2026-09-08T08:00:00Z,2026-09-08T08:00:00.000Z,8741,Península
3902.0,2026-09-08 10:15:00+02:00,2026-09-08T08:15:00Z,2026-09-08T08:15:00.000Z,8741,Península
3917.0,2026-09-08 10:30:00+02:00,2026-09-08T08:30:00Z,2026-09-08T08:30:00.000Z,8741,Península
3952.0,2026-09-08 10:45:00+02:00,2026-09-08T08:45:00Z,2026-09-08T08:45:00.000Z,8741,Península
3248.0,2026-09-08 11:00:00+02:00,2026-09-08T09:00:00Z,2026-09-08T09:00:00.000Z,8741,Península
3338.0,2026-09-08 11:15:00+02:00,2026-09-08T09:15:00Z,2026-09-08T09:15:00.000Z,8741,Península
3428.0,2026-09-08 11:30:00+02:00,2026-09-08T09:30:00Z,2026-09-08T09:30:00.000Z,8741,Península
3523.0,2026-09-08 11:45:00+02:00,2026-09-08T09:45:00Z,2026-09-08T09:45:00.000Z,8741,Península
3178.0,2026-09-08 12:00:00+02:00,2026-09-08T10:00:00Z,2026-09-08T10:00:00.000Z,8741,Península
3311.0,2026-09-08 12:15:00+02:00,2026-09-08T10:15:00Z,2026-09-08T10:15:00.000Z,8741,Península
3451.0,2026-09-08 12:30:00+02:00,2026-09-08T10:30:00Z,2026-09-08T10:30:00.000Z,8741,Península
3590.0,2026-09-08 12:45:00+02:00,2026-09-08T10:45:00Z,2026-09-08T10:45:00.000Z,8741,Península
3355.0,2026-09-08 13:00:00+02:00,2026-09-08T11:00:00Z,2026-09-08T11:00:00.000Z,8741,Península
3503.0,2026-09-08 13:15:00+02:00,2026-09-08T11:15:00Z,2026-09-08T11:15:00.000Z,8741,Península
3658.0,2026-09-08 13:30:00+02:00,2026-09-08T11:30:00Z,2026-09-08T11:30:00.000Z,8741,Península
3814.0,2026-09-08 13:45:00+02:00,2026-09-08T11:45:00Z,2026-09-08T11:45:00.000Z,8741,Península
3878.0,2026-09-08 14:00:00+02:00,2026-09-08T12:00:00Z,2026-09-08T12:00:00.000Z,8741,Península
4021.0,2026-09-08 14:15:00+02:00,2026-09-08T12:15:00Z,2026-09-08T12:15:00.000Z,8741,Península
4191.0,2026-09-08 14:30:00+02:00,2026-09-08T12:30:00Z,2026-09-08T12:30:00.000Z,8741,Península
