value,datetime,datetime_utc,tz_time,geo_id,geo_name
9350.0,2026-03-07 00:00:00+01:00,2026-03-06T23:00:00Z,2026-03-06T23:00:00.000Z,8741,Península
9067.0,2026-03-07 00:15:00+01:00,2026-03-06T23:15:00Z,2026-03-06T23:15:00.000Z,8741,Península
8784.0,2026-03-07 00:30:00+01:00,2026-03-06T23:30:00Z,2026-03-06T23:30:00.000Z,8741,Península
8508.0,2026-03-07 00:45:00+01:00,2026-03-06T23:45:00Z,2026-03-06T23:45:00.000Z,8741,Península
8473.0,2026-03-07 01:00:00+01:00,2026-03-07T00:00:00Z,2026-03-07T00:00:00.000Z,8741,Península
8254.0,2026-03-07 01:15:00+01:00,2026-03-07T00:15:00Z,2026-03-07T00:15:00.000Z,8741,Península
8041.0,2026-03-07 01:30:00+01:00,2026-03-07T00:30:00Z,2026-03-07T00:30:00.000Z,8741,Península
7837.0,2026-03-07 01:45:00+01:00,2026-03-07T00:45:00Z,2026-03-07T00:45:00.000Z,8741,Península
7838.0,2026-03-07 02:00:00+01:00,2026-03-07T01:00:00Z,2026-03-07T01:00:00.000Z,8741,Península
7661.0,2026-03-07 02:15:00+01:00,2026-03-07T01:15:00Z,2026-03-07T01:15:00.000Z,8741,Península
7504.0,2026-03-07 02:30:00+01:00,2026-03-07T01:30:00Z,2026-03-07T01:30:00.000Z,8741,Península
7363.0,2026-03-07 02:45:00+01:00,2026-03-07T01:45:00Z,2026-03-07T01:45:00.000Z,8741,Península
7469.0,2026-03-07 03:00:00+01:00,2026-03-07T02:00:00Z,2026-03-07T02:00:00.000Z,8741,Península
7350.0,2026-03-07 03:15:00+01:00,2026-03-07T02:15:00Z,2026-03-07T02:15:00.000Z,8741,Península
7225.0,2026-03-07 03:30:00+01:00,2026-03-07T02:30:00Z,2026-03-07T02:30:00.000Z,8741,Península
7092.0,2026-03-07 03:45:00+01:00,2026-03-07T02:45:00Z,2026-03-07T02:45:00.000Z,8741,Península
7211.0,2026-03-07 04:00:00+01:00,2026-03-07T03:00:00Z,2026-03-07T03:00:00.000Z,8741,Península
7067.0,2026-03-07 04:15:00+01:00,2026-03-07T03:15:00Z,2026-03-07T03:15:00.000Z,8741,Península
6934.0,2026-03-07 04:30:00+01:00,2026-03-07T03:30:00Z,2026-03-07T03:30:00.000Z,8741,Península
6809.0,2026-03-07 04:45:00+01:00,2026-03-07T03:45:00Z,2026-03-07T03:45:00.000Z,8741,Península
7129.0,2026-03-07 05:00:00+01:00,2026-03-07T04:00:00Z,2026-03-07T04:00:00.000Z,8741,Península
6997.0,2026-03-07 05:15:00+01:00,2026-03-07T04:15:00Z,2026-03-07T04:15:00.000Z,8741,Península
6847.0,2026-03-07 05:30:00+01:00,2026-03-07T04:30:00Z,2026-03-07T04:30:00.000Z,8741,Península
6684.0,2026-03-07 05:45:00+01:00,2026-03-07T04:45:00Z,2026-03-07T04:45:00.000Z,8741,Península
7058.0,2026-03-07 06:00:00+01:00,2026-03-07T05:00:00Z,2026-03-07T05:00:00.000Z,8741,Península
6887.0,2026-03-07 06:15:00+01:00,2026-03-07T05:15:00Z,2026-03-07T05:15:00.000Z,8741,Península
6716.0,2026-03-07 06:30:00+01:00,2026-03-07T05:30:00Z,2026-03-07T05:30:00.000Z,8741,Península
6548.0,2026-03-07 06:45:00+01:00,2026-03-07T05:45:00Z,2026-03-07T05:45:00.000Z,8741,Península
6885.0,2026-03-07 07:00:00+01:00,2026-03-07T06:00:00Z,2026-03-07T06:00:00.000Z,8741,Península
6725.0,2026-03-07 07:15:00+01:00,2026-03-07T06:15:00Z,2026-03-07T06:15:00.000Z,8741,Península
6567.0,2026-03-07 07:30:00+01:00,2026-03-07T06:30:00Z,2026-03-07T06:30:00.000Z,8741,Península
6417.0,2026-03-07 07:45:00+01:00,2026-03-07T06:45:00Z,2026-03-07T06:45:00.000Z,8741,Península
6839.0,2026-03-07 08:00:00+01:00,2026-03-07T07:00:00Z,2026-03-07T07:00:00.000Z,8741,Península
6706.0,2026-03-07 08:15:00+01:00,2026-03-07T07:15:00Z,2026-03-07T07:15:00.000Z,8741,Península
6602.0,2026-03-07 08:30:00+01:00,2026-03-07T07:30:00Z,2026-03-07T07:30:00.000Z,8741,Península
6518.0,2026-03-07 08:45:00+01:00,2026-03-07T07:45:00Z,2026-03-07T07:45:00.000Z,8741,Península
6536.0,2026-03-07 09:00:00+01:00,2026-03-07T08:00:00Z,2026-03-07T08:00:00.000Z,8741,Península
6446.0,2026-03-07 09:15:00+01:00,2026-03-07T08:15:00Z,2026-03-07T08:15:00.000Z,8741,Península
6362.0,2026-03-07 09:30:00+01:00,2026-03-07T08:30:00Z,2026-03-07T08:30:00.000Z,8741,Península
6283.0,2026-03-07 09:45:00+01:00,2026-03-07T08:45:00Z,2026-03-07T08:45:00.000Z,8741,Península
6052.0,2026-03-07 10:00:00+01:00,2026-03-07T09:00:00Z,2026-03-07T09:00:00.000Z,8741,Península
6011.0,2026-03-07 10:15:00+01:00,2026-03-07T09:15:00Z,2026-03-07T09:15:00.000Z,8741,Península
