value,datetime,datetime_utc,tz_time,geo_id,geo_name
4055.0,2026-08-12 00:00:00+02:00,2026-08-11T22:00:00Z,2026-08-11T22:00:00.000Z,8741,Península
3979.0,2026-08-12 00:15:00+02:00,2026-08-11T22:15:00Z,2026-08-11T22:15:00.000Z,8741,Península
3887.0,2026-08-12 00:30:00+02:00,2026-08-11T22:30:00Z,2026-08-11T22:30:00.000Z,8741,Península
3782.0,2026-08-12 00:45:00+02:00,2026-08-11T22:45:00Z,2026-08-11T22:45:00.000Z,8741,Península
4013.0,2026-08-12 01:00:00+02:00,2026-08-11T23:00:00Z,2026-08-11T23:00:00.000Z,8741,Península
