value,datetime,datetime_utc,tz_time,geo_id,geo_name
10360.0,2025-04-17 00:00:00+02:00,2025-04-16T22:00:00Z,2025-04-16T22:00:00.000Z,8741,Península
10190.0,2025-04-17 00:15:00+02:00,2025-04-16T22:15:00Z,2025-04-16T22:15:00.000Z,8741,Península
10045.0,2025-04-17 00:30:00+02:00,2025-04-16T22:30:00Z,2025-04-16T22:30:00.000Z,8741,Península
9920.0,2025-04-17 00:45:00+02:00,2025-04-16T22:45:00Z,2025-04-16T22:45:00.000Z,8741,Península
10835.0,2025-04-17 01:00:00+02:00,2025-04-16T23:00:00Z,2025-04-16T23:00:00.000Z,8741,Península
10687.0,2025-04-17 01:15:00+02:00,2025-04-16T23:15:00Z,2025-04-16T23:15:00.000Z,8741,Península
10540.0,2025-04-17 01:30:00+02:00,2025-04-16T23:30:00Z,2025-04-16T23:30:00.000Z,8741,Península
10394.0,2025-04-17 01:45:00+02:00,2025-04-16T23:45:00Z,2025-04-16T23:45:00.000Z,8741,Península
10531.0,2025-04-17 02:00:00+02:00,2025-04-17T00:00:00Z,2025-04-17T00:00:00.000Z,8741,Península
10432.0,2025-04-17 02:15:00+02:00,2025-04-17T00:15:00Z,2025-04-17T00:15:00.000Z,8741,Península
10340.0,2025-04-17 02:30:00+02:00,2025-04-17T00:30:00Z,2025-04-17T00:30:00.000Z,8741,Península
10254.0,2025-04-17 02:45:00+02:00,2025-04-17T00:45:00Z,2025-04-17T00:45:00.000Z,8741,Península
10418.0,2025-04-17 03:00:00+02:00,2025-04-17T01:00:00Z,2025-04-17T01:00:00.000Z,8741,Península
10352.0,2025-04-17 03:15:00+02:00,2025-04-17T01:15:00Z,2025-04-17T01:15:00.000Z,8741,Península
10285.0,2025-04-17 03:30:00+02:00,2025-04-17T01:30:00Z,2025-04-17T01:30:00.000Z,8741,Península
10218.0,2025-04-17 03:45:00+02:00,2025-04-17T01:45:00Z,2025-04-17T01:45:00.000Z,8741,Península
10024.0,2025-04-17 04:00:00+02:00,2025-04-17T02:00:00Z,2025-04-17T02:00:00.000Z,8741,Península
9992.0,2025-04-17 04:15:00+02:00,2025-04-17T02:15:00Z,2025-04-17T02:15:00.000Z,8741,Península
9955.0,2025-04-17 04:30:00+02:00,2025-04-17T02:30:00Z,2025-04-17T02:30:00.000Z,8741,Península
9914.0,2025-04-17 04:45:00+02:00,2025-04-17T02:45:00Z,2025-04-17T02:45:00.000Z,8741,Península
9943.0,2025-04-17 05:00:00+02:00,2025-04-17T03:00:00Z,2025-04-17T03:00:00.000Z,8741,Península
9901.0,2025-04-17 05:15:00+02:00,2025-04-17T03:15:00Z,2025-04-17T03:15:00.000Z,8741,Península
9854.0,2025-04-17 05:30:00+02:00,2025-04-17T03:30:00Z,2025-04-17T03:30:00.000Z,8741,Península
9799.0,2025-04-17 05:45:00+02:00,2025-04-17T03:45:00Z,2025-04-17T03:45:00.000Z,8741,Península
10130.0,2025-04-17 06:00:00+02:00,2025-04-17T04:00:00Z,2025-04-17T04:00:00.000Z,8741,Península
10040.0,2025-04-17 06:15:00+02:00,2025-04-17T04:15:00Z,2025-04-17T04:15:00.000Z,8741,Península
9935.0,2025-04-17 06:30:00+02:00,2025-04-17T04:30:00Z,2025-04-17T04:30:00.000Z,8741,Península
9820.0,2025-04-17 06:45:00+02:00,2025-04-17T04:45:00Z,2025-04-17T04:45:00.000Z,8741,Península
10078.0,2025-04-17 07:00:00+02:00,2025-04-17T05:00:00Z,2025-04-17T05:00:00.000Z,8741,Península
9958.0,2025-04-17 07:15:00+02:00,2025-04-17T05:15:00Z,2025-04-17T05:15:00.000Z,8741,Península
9844.0,2025-04-17 07:30:00+02:00,2025-04-17T05:30:00Z,2025-04-17T05:30:00.000Z,8741,Península
9740.0,2025-04-17 07:45:00+02:00,2025-04-17T05:45:00Z,2025-04-17T05:45:00.000Z,8741,Península
10289.0,2025-04-17 08:00:00+02:00,2025-04-17T06:00:00Z,2025-04-17T06:00:00.000Z,8741,Península
10180.0,2025-04-17 08:15:00+02:00,2025-04-17T06:15:00Z,2025-04-17T06:15:00.000Z,8741,Península
10077.0,2025-04-17 08:30:00+02:00,2025-04-17T06:30:00Z,2025-04-17T06:30:00.000Z,8741,Península
9978.0,2025-04-17 08:45:00+02:00,2025-04-17T06:45:00Z,2025-04-17T06:45:00.000Z,8741,Península
10078.0,2025-04-17 09:00:00+02:00,2025-04-17T07:00:00Z,2025-04-17T07:00:00.000Z,8741,Península
9949.0,2025-04-17 09:15:00+02:00,2025-04-17T07:15:00Z,2025-04-17T07:15:00.000Z,8741,Península
9815.0,2025-04-17 09:30:00+02:00,2025-04-17T07:30:00Z,2025-04-17T07:30:00.000Z,8741,Península
9680.0,2025-04-17 09:45:00+02:00,2025-04-17T07:45:00Z,2025-04-17T07:45:00.000Z,8741,Península
