value,datetime,datetime_utc,tz_time,geo_id,geo_name
12414.0,2026-02-08 00:00:00+01:00,2026-02-07T23:00:00Z,2026-02-07T23:00:00.000Z,8741,Península
12241.0,2026-02-08 00:15:00+01:00,2026-02-07T23:15:00Z,2026-02-07T23:15:00.000Z,8741,Península
12054.0,2026-02-08 00:30:00+01:00,2026-02-07T23:30:00Z,2026-02-07T23:30:00.000Z,8741,Península
11855.0,2026-02-08 00:45:00+01:00,2026-02-07T23:45:00Z,2026-02-07T23:45:00.000Z,8741,Península
11673.0,2026-02-08 01:00:00+01:00,2026-02-08T00:00:00Z,2026-02-08T00:00:00.000Z,8741,Península
11469.0,2026-02-08 01:15:00+01:00,2026-02-08T00:15:00Z,2026-02-08T00:15:00.000Z,8741,Península
11277.0,2026-02-08 01:30:00+01:00,2026-02-08T00:30:00Z,2026-02-08T00:30:00.000Z,8741,Península
11103.0,2026-02-08 01:45:00+01:00,2026-02-08T00:45:00Z,2026-02-08T00:45:00.000Z,8741,Península
10897.0,2026-02-08 02:00:00+01:00,2026-02-08T01:00:00Z,2026-02-08T01:00:00.000Z,8741,Península
10771.0,2026-02-08 02:15:00+01:00,2026-02-08T01:15:00Z,2026-02-08T01:15:00.000Z,8741,Península
10674.0,2026-02-08 02:30:00+01:00,2026-02-08T01:30:00Z,2026-02-08T01:30:00.000Z,8741,Península
10596.0,2026-02-08 02:45:00+01:00,2026-02-08T01:45:00Z,2026-02-08T01:45:00.000Z,8741,Península
10521.0,2026-02-08 03:00:00+01:00,2026-02-08T02:00:00Z,2026-02-08T02:00:00.000Z,8741,Península
10449.0,2026-02-08 03:15:00+01:00,2026-02-08T02:15:00Z,2026-02-08T02:15:00.000Z,8741,Península
10390.0,2026-02-08 03:30:00+01:00,2026-02-08T02:30:00Z,2026-02-08T02:30:00.000Z,8741,Península
10334.0,2026-02-08 03:45:00+01:00,2026-02-08T02:45:00Z,2026-02-08T02:45:00.000Z,8741,Península
10224.0,2026-02-08 04:00:00+01:00,2026-02-08T03:00:00Z,2026-02-08T03:00:00.000Z,8741,Península
10219.0,2026-02-08 04:15:00+01:00,2026-02-08T03:15:00Z,2026-02-08T03:15:00.000Z,8741,Península
10260.0,2026-02-08 04:30:00+01:00,2026-02-08T03:30:00Z,2026-02-08T03:30:00.000Z,8741,Península
10343.0,2026-02-08 04:45:00+01:00,2026-02-08T03:45:00Z,2026-02-08T03:45:00.000Z,8741,Península
10412.0,2026-02-08 05:00:00+01:00,2026-02-08T04:00:00Z,2026-02-08T04:00:00.000Z,8741,Península
10558.0,2026-02-08 05:15:00+01:00,2026-02-08T04:15:00Z,2026-02-08T04:15:00.000Z,8741,Península
10725.0,2026-02-08 05:30:00+01:00,2026-02-08T04:30:00Z,2026-02-08T04:30:00.000Z,8741,Península
10908.0,2026-02-08 05:45:00+01:00,2026-02-08T04:45:00Z,2026-02-08T04:45:00.000Z,8741,Península
11112.0,2026-02-08 06:00:00+01:00,2026-02-08T05:00:00Z,2026-02-08T05:00:00.000Z,8741,Península
11315.0,2026-02-08 06:15:00+01:00,2026-02-08T05:15:00Z,2026-02-08T05:15:00.000Z,8741,Península
11520.0,2026-02-08 06:30:00+01:00,2026-02-08T05:30:00Z,2026-02-08T05:30:00.000Z,8741,Península
11724.0,2026-02-08 06:45:00+01:00,2026-02-08T05:45:00Z,2026-02-08T05:45:00.000Z,8741,Península
11936.0,2026-02-08 07:00:00+01:00,2026-02-08T06:00:00Z,2026-02-08T06:00:00.000Z,8741,Península
12120.0,2026-02-08 07:15:00+01:00,2026-02-08T06:15:00Z,2026-02-08T06:15:00.000Z,8741,Península
12288.0,2026-02-08 07:30:00+01:00,2026-02-08T06:30:00Z,2026-02-08T06:30:00.000Z,8741,Península
12448.0,2026-02-08 07:45:00+01:00,2026-02-08T06:45:00Z,2026-02-08T06:45:00.000Z,8741,Península
12595.0,2026-02-08 08:00:00+01:00,2026-02-08T07:00:00Z,2026-02-08T07:00:00.000Z,8741,Península
12760.0,2026-02-08 08:15:00+01:00,2026-02-08T07:15:00Z,2026-02-08T07:15:00.000Z,8741,Península
12937.0,2026-02-08 08:30:00+01:00,2026-02-08T07:30:00Z,2026-02-08T07:30:00.000Z,8741,Península
13124.0,2026-02-08 08:45:00+01:00,2026-02-08T07:45:00Z,2026-02-08T07:45:00.000Z,8741,Península
8402.0,2026-02-08 09:00:00+01:00,2026-02-08T08:00:00Z,2026-02-08T08:00:00.000Z,8741,Península
8797.0,2026-02-08 09:15:00+01:00,2026-02-08T08:15:00Z,2026-02-08T08:15:00.000Z,8741,Península
