value,datetime,datetime_utc,tz_time,geo_id,geo_name
5455.0,2026-05-07 00:00:00+02:00,2026-05-06T22:00:00Z,2026-05-06T22:00:00.000Z,8741,Península
5361.0,2026-05-07 00:15:00+02:00,2026-05-06T22:15:00Z,2026-05-06T22:15:00.000Z,8741,Península
5258.0,2026-05-07 00:30:00+02:00,2026-05-06T22:30:00Z,2026-05-06T22:30:00.000Z,8741,Península
5146.0,2026-05-07 00:45:00+02:00,2026-05-06T22:45:00Z,2026-05-06T22:45:00.000Z,8741,Península
5396.0,2026-05-07 01:00:00+02:00,2026-05-06T23:00:00Z,2026-05-06T23:00:00.000Z,8741,Península
5252.0,2026-05-07 01:15:00+02:00,2026-05-06T23:15:00Z,2026-05-06T23:15:00.000Z,8741,Península
5105.0,2026-05-07 01:30:00+02:00,2026-05-06T23:30:00Z,2026-05-06T23:30:00.000Z,8741,Península
4959.0,2026-05-07 01:45:00+02:00,2026-05-06T23:45:00Z,2026-05-06T23:45:00.000Z,8741,Península
4911.0,2026-05-07 02:00:00+02:00,2026-05-07T00:00:00Z,2026-05-07T00:00:00.000Z,8741,Península
4773.0,2026-05-07 02:15:00+02:00,2026-05-07T00:15:00Z,2026-05-07T00:15:00.000Z,8741,Península
4637.0,2026-05-07 02:30:00+02:00,2026-05-07T00:30:00Z,2026-05-07T00:30:00.000Z,8741,Península
4507.0,2026-05-07 02:45:00+02:00,2026-05-07T00:45:00Z,2026-05-07T00:45:00.000Z,8741,Península
4364.0,2026-05-07 03:00:00+02:00,2026-05-07T01:00:00Z,2026-05-07T01:00:00.000Z,8741,Península
4260.0,2026-05-07 03:15:00+02:00,2026-05-07T01:15:00Z,2026-05-07T01:15:00.000Z,8741,Península
4165.0,2026-05-07 03:30:00+02:00,2026-05-07T01:30:00Z,2026-05-07T01:30:00.000Z,8741,Península
4079.0,2026-05-07 03:45:00+02:00,2026-05-07T01:45:00Z,2026-05-07T01:45:00.000Z,8741,Península
3891.0,2026-05-07 04:00:00+02:00,2026-05-07T02:00:00Z,2026-05-07T02:00:00.000Z,8741,Península
3829.0,2026-05-07 04:15:00+02:00,2026-05-07T02:15:00Z,2026-05-07T02:15:00.000Z,8741,Península
3771.0,2026-05-07 04:30:00+02:00,2026-05-07T02:30:00Z,2026-05-07T02:30:00.000Z,8741,Península
3714.0,2026-05-07 04:45:00+02:00,2026-05-07T02:45:00Z,2026-05-07T02:45:00.000Z,8741,Península
3677.0,2026-05-07 05:00:00+02:00,2026-05-07T03:00:00Z,2026-05-07T03:00:00.000Z,8741,Península
3619.0,2026-05-07 05:15:00+02:00,2026-05-07T03:15:00Z,2026-05-07T03:15:00.000Z,8741,Península
3557.0,2026-05-07 05:30:00+02:00,2026-05-07T03:30:00Z,2026-05-07T03:30:00.000Z,8741,Península
3487.0,2026-05-07 05:45:00+02:00,2026-05-07T03:45:00Z,2026-05-07T03:45:00.000Z,8741,Península
3613.0,2026-05-07 06:00:00+02:00,2026-05-07T04:00:00Z,2026-05-07T04:00:00.000Z,8741,Península
3513.0,2026-05-07 06:15:00+02:00,2026-05-07T04:15:00Z,2026-05-07T04:15:00.000Z,8741,Península
3393.0,2026-05-07 06:30:00+02:00,2026-05-07T04:30:00Z,2026-05-07T04:30:00.000Z,8741,Península
3257.0,2026-05-07 06:45:00+02:00,2026-05-07T04:45:00Z,2026-05-07T04:45:00.000Z,8741,Península
3394.0,2026-05-07 07:00:00+02:00,2026-05-07T05:00:00Z,2026-05-07T05:00:00.000Z,8741,Península
