value,datetime,datetime_utc,tz_time,geo_id,geo_name
4049.0,2026-06-15 00:00:00+02:00,2026-06-14T22:00:00Z,2026-06-14T22:00:00.000Z,8741,Península
3898.0,2026-06-15 00:15:00+02:00,2026-06-14T22:15:00Z,2026-06-14T22:15:00.000Z,8741,Península
3759.0,2026-06-15 00:30:00+02:00,2026-06-14T22:30:00Z,2026-06-14T22:30:00.000Z,8741,Península
3620.0,2026-06-15 00:45:00+02:00,2026-06-14T22:45:00Z,2026-06-14T22:45:00.000Z,8741,Península
3108.0,2026-06-15 01:00:00+02:00,2026-06-14T23:00:00Z,2026-06-14T23:00:00.000Z,8741,Península
2998.0,2026-06-15 01:15:00+02:00,2026-06-14T23:15:00Z,2026-06-14T23:15:00.000Z,8741,Península
2917.0,2026-06-15 01:30:00+02:00,2026-06-14T23:30:00Z,2026-06-14T23:30:00.000Z,8741,Península
2852.0,2026-06-15 01:45:00+02:00,2026-06-14T23:45:00Z,2026-06-14T23:45:00.000Z,8741,Península
3180.0,2026-06-15 02:00:00+02:00,2026-06-15T00:00:00Z,2026-06-15T00:00:00.000Z,8741,Península
3062.0,2026-06-15 02:15:00+02:00,2026-06-15T00:15:00Z,2026-06-15T00:15:00.000Z,8741,Península
2970.0,2026-06-15 02:30:00+02:00,2026-06-15T00:30:00Z,2026-06-15T00:30:00.000Z,8741,Península
2893.0,2026-06-15 02:45:00+02:00,2026-06-15T00:45:00Z,2026-06-15T00:45:00.000Z,8741,Península
3319.0,2026-06-15 03:00:00+02:00,2026-06-15T01:00:00Z,2026-06-15T01:00:00.000Z,8741,Península
3222.0,2026-06-15 03:15:00+02:00,2026-06-15T01:15:00Z,2026-06-15T01:15:00.000Z,8741,Península
3142.0,2026-06-15 03:30:00+02:00,2026-06-15T01:30:00Z,2026-06-15T01:30:00.000Z,8741,Península
3071.0,2026-06-15 03:45:00+02:00,2026-06-15T01:45:00Z,2026-06-15T01:45:00.000Z,8741,Península
2982.0,2026-06-15 04:00:00+02:00,2026-06-15T02:00:00Z,2026-06-15T02:00:00.000Z,8741,Península
2899.0,2026-06-15 04:15:00+02:00,2026-06-15T02:15:00Z,2026-06-15T02:15:00.000Z,8741,Península
2831.0,2026-06-15 04:30:00+02:00,2026-06-15T02:30:00Z,2026-06-15T02:30:00.000Z,8741,Península
2770.0,2026-06-15 04:45:00+02:00,2026-06-15T02:45:00Z,2026-06-15T02:45:00.000Z,8741,Península
2768.0,2026-06-15 05:00:00+02:00,2026-06-15T03:00:00Z,2026-06-15T03:00:00.000Z,8741,Península
2717.0,2026-06-15 05:15:00+02:00,2026-06-15T03:15:00Z,2026-06-15T03:15:00.000Z,8741,Península
2672.0,2026-06-15 05:30:00+02:00,2026-06-15T03:30:00Z,2026-06-15T03:30:00.000Z,8741,Península
2620.0,2026-06-15 05:45:00+02:00,2026-06-15T03:45:00Z,2026-06-15T03:45:00.000Z,8741,Península
2783.0,2026-06-15 06:00:00+02:00,2026-06-15T04:00:00Z,2026-06-15T04:00:00.000Z,8741,Península
2698.0,2026-06-15 06:15:00+02:00,2026-06-15T04:15:00Z,2026-06-15T04:15:00.000Z,8741,Península
2598.0,2026-06-15 06:30:00+02:00,2026-06-15T04:30:00Z,2026-06-15T04:30:00.000Z,8741,Península
2478.0,2026-06-15 06:45:00+02:00,2026-06-15T04:45:00Z,2026-06-15T04:45:00.000Z,8741,Península
2410.0,2026-06-15 07:00:00+02:00,2026-06-15T05:00:00Z,2026-06-15T05:00:00.000Z,8741,Península
2277.0,2026-06-15 07:15:00+02:00,2026-06-15T05:15:00Z,2026-06-15T05:15:00.000Z,8741,Península
2161.0,2026-06-15 07:30:00+02:00,2026-06-15T05:30:00Z,2026-06-15T05:30:00.000Z,8741,Península
2057.0,2026-06-15 07:45:00+02:00,2026-06-15T05:45:00Z,2026-06-15T05:45:00.000Z,8741,Península
1937.0,2026-06-15 08:00:00+02:00,2026-06-15T06:00:00Z,2026-06-15T06:00:00.000Z,8741,Península
1864.0,2026-06-15 08:15:00+02:00,2026-06-15T06:15:00Z,2026-06-15T06:15:00.000Z,8741,Península
1801.0,2026-06-15 08:30:00+02:00,2026-06-15T06:30:00Z,2026-06-15T06:30:00.000Z,8741,Península
1742.0,2026-06-15 08:45:00+02:00,2026-06-15T06:45:00Z,2026-06-15T06:45:00.000Z,8741,Península
1655.0,2026-06-15 09:00:00+02:00,2026-06-15T07:00:00Z,2026-06-15T07:00:00.000Z,8741,Península
1602.0,2026-06-15 09:15:00+02:00,2026-06-15T07:15:00Z,2026-06-15T07:15:00.000Z,8741,Península
1549.0,2026-06-15 09:30:00+02:00,2026-06-15T07:30:00Z,2026-06-15T07:30:00.000Z,8741,Península
